AFNLWGT,AGI,EMCONTRB,FEDTAX,PTOTVAL,STATETAX,TAXINC,POTHVAL,INTVAL,PEARNVAL,FICA,WSALVAL,ERNVAL
267187.3857199765,44822.013812888916,-5312.0943971595425,2856.1061717958164,37830.05638062542,7181.4197835397945,22805.982242423954,1993.2991200570436,5562.2014665386705,53934.18373184014,19881.409676240914,41147.93249499277,50864.86346033684
254439.74138677728,46466.176131100074,-4447.243370186318,3550.1538025488308,45644.64978900427,11834.101873438674,43306.782364098704,323.4211010940278,-3394.1311536720823,27739.671882485414,3634.1539151013408,32928.43337744929,50529.53511355939
294523.89200415555,66954.30459903683,5337.249675346687,-6994.3630444725,56590.98984871797,358.96156725312744,20260.48682391575,-3268.0163137230443,-7258.808011248513,47198.92449897909,-12249.42269400249,56067.70279826924,51382.57424385099
170247.54799305048,30843.016094752304,15168.024955554652,1824.4810262652,27198.956887165394,15183.230143269226,39343.22178106443,13205.858017395753,1786.487209062132,26006.32667678888,558.2219884435247,30149.37341104255,19494.912243159193
167235.8089703906,39432.24886226098,4243.717492832786,568.9277808209895,18167.439341233934,3646.4548972845337,19680.875031638883,10673.031984619969,-3074.8200569767405,16477.83570281889,-6147.981933208712,17433.317260224347,31262.87059620157
199326.79069147917,43131.725198070606,7531.798764300192,-5726.324279107119,29021.059039827313,-10304.36785589908,24892.968784959856,9004.913248564664,10835.7787783839,28806.79093708198,4283.712456190004,29007.712893771113,26174.12486248561
169230.5347894083,12235.957402080443,5938.757502267766,-5804.851216321933,-2656.0819295178608,15968.801747597277,5427.788596553832,6582.1525768332085,-23515.054274089372,8426.6772809364,11095.314622413838,2834.3396350027806,7969.179895128542
264235.68015751324,24190.74712024951,-7108.612539592086,-9005.794894002878,31969.314615479034,-7775.959058169266,6230.641884611678,-541.9326902488073,-1387.1121611406143,29972.256693288295,9564.83100977393,11805.360768643342,24059.77371061175
168721.93844328096,108378.56723807589,13399.648202473283,1899.6730205291606,96752.17092645222,-18589.971931173615,58816.54656875316,165.99049227643718,9790.006694691969,106510.26215778753,10505.573835426414,97464.23660526339,78041.24276211137
251535.7205974914,70185.0478518169,25455.797498750413,12329.854132300932,43082.45488375919,-1866.076614112987,45554.823293504116,-7208.341012910041,13960.740344360254,37339.344227569294,-4747.667948323248,24451.394520143083,59775.85106707692
272530.90092940535,35526.305151619556,1977.1121721122315,16538.924147234626,20339.92451404092,-5894.772330044454,21438.453226385816,10982.523589592609,-7278.077441954079,10351.706607016837,5441.648910253539,11227.20977996073,3206.8417414410505
259143.8483813427,73585.92592447485,7470.97732783849,6192.298180501232,59810.06810259289,-1356.2251570324474,33688.20444283551,23291.19528832302,17279.359333632045,39887.361562828155,6420.5197080283815,39431.61505655512,34160.80780189093
182339.81392035124,8160.203321449103,4880.820522232126,11200.75521468227,26359.40469924644,1822.4232170858131,28169.035248835873,754.6912791202883,-1941.8850809612081,13410.956180300964,10191.166605786793,23851.56271698075,9287.384620953086
245164.4995243112,64798.11479854618,5982.161273122388,2727.9394887159015,43284.449803606134,-10120.069339867943,42930.75293861582,-9629.023339392485,-10687.862824842688,38404.45872850243,10308.130851014965,38018.82788857683,45335.00372570062
343805.0414635928,12594.49233108889,2288.9949125934613,-12506.83711474171,-3950.5228605653137,2021.6122774867222,16077.836858587656,10058.432913794652,5034.091763862745,11859.03972214477,-911.5956611006025,15088.984486586496,-4250.160925422308
196912.21519766518,53210.89282614243,-390.05958245750116,17370.002207792437,33265.497717857535,-2648.8655897645704,35441.43810490571,-4230.0742372807745,5126.812485120527,30449.031219253236,2283.3530451818697,31240.72713011013,53710.340582030454
194882.70092380315,48217.40408909047,10957.23466190703,-12956.85528782626,45662.54791363078,11294.657521881083,46239.72891263874,9629.726873136544,12733.982029066035,44531.733550814766,3645.792965658692,37610.26565146044,34201.18721109945
197166.67353112675,14204.987865786015,-1525.81357006164,11083.7609597132,10420.900472448851,-13905.12712293836,27609.196422136934,3604.081343420869,1328.1738255958962,5350.827745745921,14288.372495847852,14805.407530622737,5009.505906697994
272042.95290544827,49501.25735607285,4704.28320094431,4367.224950543716,44872.75567611703,-1583.4657071000902,26113.035740729414,7671.391057584092,-600.1368341549199,32666.761552808883,13919.236947806197,34751.705710894465,38304.53235720395
247766.83401557474,21241.778982800068,-7783.767663051192,5900.388140067087,22973.920216727605,4032.546169961875,-12145.750520636817,5302.125151551767,-9829.021064556095,3411.506226564178,-6064.9022324766265,13550.514418869398,19897.387534239402
266079.30507243244,92715.70442657862,6211.018325477318,19438.07456315359,40419.29187225385,-2805.7131630473423,77324.57749610528,-9442.932423221719,-3074.1401620437755,38356.20356644464,10254.688804099338,37213.67425066075,21454.962199608657
263227.9091658815,61480.04445424905,1711.2041580666594,3976.2447698466035,31721.867716893492,-810.5253394420338,42179.05059356498,-1774.965853613508,6039.923637286716,33821.19557349359,9511.776978264897,31611.06953025912,37263.867040315854
252509.9057423431,68492.13166212178,-969.7594935589923,10009.976191146836,41939.86690038762,12632.353859250221,41432.05994908948,-4395.920269021451,-6327.777233404713,31955.1535197012,-15849.551287494902,27169.78327710242,27484.026071845074
187227.66713035555,40911.325330944666,-3842.4366083138375,6406.454798841668,53888.97052247263,9274.034655876789,46300.81297777372,-12543.9184055743,-5817.797939297707,43725.40978596406,2751.4211500271363,38201.36434132308,40668.55911832167
185014.70700213005,53677.1554841919,1136.056427978242,4964.057153779571,33374.32748157969,13510.428586259424,33206.25088080814,-9065.387967134695,-1727.0131757320116,26046.45403757701,8458.060108255624,33454.621142585645,39890.67527677918
