AFNLWGT,AGI,EMCONTRB,FEDTAX,PTOTVAL,STATETAX,TAXINC,POTHVAL,INTVAL,PEARNVAL,FICA,WSALVAL,ERNVAL
274679.79095272615,42648.074724875594,-7614.950473515573,8578.351794325928,36204.70302471583,-533.8476530926278,33841.753059481714,-5033.5484318310255,-9941.26158922531,51467.53371098998,-4346.365702527147,43301.144689003115,39137.214366670334
254278.80697542784,60895.8081612244,-85.60533142248505,5145.820702261566,34754.943419666044,6300.936772027189,47126.33646227255,2683.8649198826197,6010.44344534726,38790.533338391964,13387.034805908579,49671.42038902541,40566.89157183329
298729.0654101161,61087.44048558366,683.4188485939276,940.6707365870916,57168.87416776587,-5952.293796834186,35957.65128701513,1170.544437716264,-9450.16150857455,54645.03025340473,354.99131089764023,58376.39197019039,60849.02676863814
159587.50131321955,35906.20693977122,3061.5619398507606,14837.860681425536,26923.9579403049,2918.4457029371524,25745.57611047237,2400.1877028282083,-10385.990599350898,29657.675186238495,8112.352803795002,18541.610440002503,22271.32989450904
169684.03426927404,38546.41882996205,3666.36034649594,9156.116969868586,26325.079038259406,-2045.7888759466946,28846.239928858733,-5211.159617552416,-2610.0091513137604,27559.79306319539,-4385.253241662907,19167.746615391443,21074.831146825432
187363.37366180628,40312.90620782477,6667.72213270625,1021.2431647356809,23684.749172118893,3054.2604604066023,16771.702817887923,-9616.20000060224,949.1519137607953,37334.84236435045,7396.406031359927,29089.78599866393,40370.72906933172
180872.66265206248,635.6945192383046,7878.752935834728,-6399.109137225936,12982.324970570922,-7285.95621493375,-6587.533893802705,1436.3274203193378,2477.6923950860423,5744.538835322077,-3083.715298349489,7348.619388093255,9350.152883188914
261680.68642506088,23338.52399655451,9671.391362732098,5974.759825963163,26419.565766585994,-4900.317741205014,2764.6695979502724,-1322.2219794782022,-5593.377337837997,25864.991015367494,434.0056436204329,18115.215287227962,25901.365162877024
183939.71514013535,92385.6524084411,7400.037209123175,2181.926781369202,84766.31594105899,5737.253535078418,68572.06511683582,4587.43734540005,10325.19448505425,83771.02395936158,8112.310735164168,94870.4160497356,80889.43796445569
257946.45547706203,76715.61622755672,2505.472032375248,3840.021728583577,42265.495870877305,8511.209698377332,54524.19224099849,-1485.770787075805,-3065.816987331812,44920.16529158945,3191.165205706554,43523.69361277028,48065.34646171648
