AFNLWGT,AGI,EMCONTRB,FEDTAX,PTOTVAL,STATETAX,TAXINC,POTHVAL,INTVAL,PEARNVAL,FICA,WSALVAL,ERNVAL
264767.4170274293,41381.5396798395,2045.7413353471406,12526.147869878641,38694.01449361675,1287.2757216950629,33067.48141537088,2002.083333324162,3592.422069357692,39620.042612518555,4160.545164204548,22910.98369597369,36800.81988172207
261693.16481939034,69253.12399415017,-5170.560228248181,6904.336658147555,40102.41753277804,-11467.802340553213,39705.198282043704,15883.878720125103,9557.442791906315,36238.8414493794,9302.864695665532,48721.20176611289,38614.90403755809
291369.95932604943,62305.96248061119,-14314.40120133105,4953.2063155608275,54087.334489484194,-729.2478234558516,22137.497489552625,-162.90766168758466,-10837.792080585312,57812.68885868573,5330.66478893392,62953.43790208277,51214.7690131377
179197.16670337773,39840.26913519381,4819.741278246561,11235.244835760557,24816.31084455837,19891.030668241965,43029.77414795151,7465.846453474968,-20971.71256460513,23964.219819164755,-6375.367946972821,34559.639405638605,26746.690321496066
187958.9616825164,40184.13233978503,11648.664236496748,17884.32260085342,20841.46061263016,8580.07508624435,40037.233382129416,-214.584751826485,-16682.628276502826,16776.183321243792,-13846.897531990604,33071.62939317989,4138.861791379051
181520.81596364567,26739.832537764243,193.42814633407534,18638.084830031337,23759.028749712874,5283.626133231466,10548.026668777318,-439.9472795440814,-20450.343240915598,20968.09199533754,23370.710554845453,29435.2309483653,54221.14461115074
169940.65684133634,514.5960779530633,7304.311725712834,19507.877169497628,-515.045830951809,334.9795361916921,-13493.23275506365,-9544.001408122132,-13619.861805903736,4349.987993779363,31.530102648381444,2135.1165052073748,5959.808256943984
266217.4622177197,9684.200361391937,262.5294714002948,25389.984568724434,19360.984646568566,-5813.83951779676,4758.428696886591,1276.8768842305035,-13188.068873321336,22077.172401596563,11194.807196394879,11280.59056815041,8068.109119620862
185908.72105429607,84850.00736153187,7065.090842130242,14293.576931036769,86408.60682849275,-11198.33490898151,61241.29460891493,9682.06779362309,1492.0846135855913,96274.26644267674,-4888.908123596084,84569.04760250349,77242.39924268647
249384.56638785807,87275.9426746917,17040.507564151594,-6998.8786419730295,35279.25864469175,-2496.0221837691724,58727.26570362428,2950.96068490348,9184.697059105652,48220.49631572169,-2648.662984501453,56294.84761977185,48830.001121681904
268054.05212021584,34294.79106496698,1872.7989276960266,12759.06837958856,10524.30766768692,-5327.556977987068,23096.450349387564,-16175.594507448262,823.6280130940316,26072.836571779964,4302.161859563077,27223.998857496754,16447.46243235757
280960.9797150577,43393.90968993149,2515.5999052771886,-1217.297286147853,56090.182065497174,-5193.718176144149,43981.42185438708,33219.410637765395,6777.653484957262,31919.013055344058,9745.876070423603,36520.89450905743,32234.281148669004
175345.59256478358,22186.941216341096,12750.80553894187,10458.715743903374,18130.01839879412,-2641.0968955845387,8585.546887479122,2530.4928354794847,-4940.74322363004,12736.482378703162,11248.54561371256,5745.008563628089,2150.9533198383147
247608.64052999797,63550.97533058717,-2054.132214111696,16267.908456150873,44513.52544079171,-4342.001863652869,59250.700298025215,8076.220361859056,-12098.89134927907,34241.16879325982,17814.466681160477,25277.232054255808,41021.98457424265
