AFNLWGT,AGI,EMCONTRB,FEDTAX,PTOTVAL,STATETAX,TAXINC,POTHVAL,INTVAL,PEARNVAL,FICA,WSALVAL,ERNVAL
267555.80587460595,52191.39837085319,2941.717867003673,26738.07404094294,43425.83509074696,13558.386807505256,34736.026904257466,5265.3341479291985,6121.889970062194,38968.16310230493,1.6789821772795221,52333.5193871302,42983.35072420511
264109.09774325084,52011.401427839795,-2882.6464131121293,12362.391845929254,47322.59421546523,5662.604526464738,49140.36079072176,4707.994316431624,-1751.0066382055834,43517.96379157019,6159.90751836493,35031.51652959529,49669.94369255778
298754.3815959759,58110.81112693355,6335.42735992995,4834.42657518551,67789.1641789164,5033.09980601605,33084.42004696322,-8134.358190799039,5496.7765955588575,53427.64044070719,9181.705522479291,63351.18837180076,56267.02439871299
173073.20538081886,35236.94999812426,5161.054231488405,4687.681364414357,19575.312844119544,6419.510973357996,28280.578596291347,2115.217538834341,1171.1249163439759,22802.605715534537,7582.502462881022,6645.457526475206,16421.031205247717
185311.40925366041,45023.925282122276,10003.37084572114,228.38028082116398,19116.57648907728,-9131.49693834573,35871.564364794714,-2395.1338574888478,2774.2019811670357,19091.64989895202,-1055.091867548233,31275.546758206867,16705.17410493646
194291.98485781235,41659.242669067855,821.4262970519308,2425.555779133712,41406.869459993686,6186.707799995739,11576.152960474126,-220.11492266973022,3476.805987403657,43773.3671773332,10648.019745813612,30296.681001791832,26961.574364738433
184376.7263652411,13316.938355074335,1946.231952294269,1965.5230449484159,22442.78053158961,-1965.8482463966939,-405.1723280932915,-317.64182074140604,3564.4918453055434,7071.173071352399,-1774.6488133064045,628.4732617788295,8379.717124146464
259938.47364158233,27062.53480225284,5769.058151125206,3329.198296347328,29115.266361064045,4154.009109333929,430.53932626954247,-5127.04743019143,-16369.077463004192,33768.06559999423,5374.444300810323,35287.162561515535,27262.316804233655
182281.85100135993,97433.62968561289,2810.416426263486,3943.9305398932484,94104.03898367635,-3133.7359278357944,66858.3742289502,7205.817124532915,-1218.6075166301525,91182.49921367243,3962.013702714451,95232.8497609695,94834.07284587242
259975.6745018271,57477.22336619933,-2050.834661513524,-382.9908252862242,48474.13959400748,-6472.264255972545,51239.69593024267,8704.796944480586,-1948.0779559510356,43010.46800125745,-9522.580499094354,34340.32978963689,44382.537758620754
272967.6202998363,23424.484196763675,5263.728473603462,2434.2570921967576,20525.28058789829,-2909.922535838461,21792.680637674286,4767.69100610906,-7995.446008755665,15918.207993320308,9715.087761470862,16430.57549373086,17640.721828105634
285013.7581166166,47756.64279720621,13419.256130767088,14132.774359729905,62844.954879919416,20817.401074596175,33430.42586094315,16681.403751956448,16070.459952734624,34109.23827132496,-3492.6098014535546,50807.60711717787,37554.579118879665
187102.62368360683,655.5967878849178,14100.047838217297,-1361.2224555453417,4900.913170193553,-1161.8026225806282,4203.406837536235,-8996.43234721687,-5481.854251670241,13441.61117394561,-6938.966156480875,7615.2972961486885,9678.111570503614
250946.08347273967,80295.14324703511,639.79725396619,4095.400780566966,29930.027347113817,629.9300148486791,43904.44625814953,-1844.6121662267005,-440.629605155941,27578.658970150154,1623.2295473593842,27044.005773087127,37807.75240983724
340135.84645251656,28313.887606352822,4540.009072581406,3725.5982041271113,422.4200862796497,3100.5630553881,6345.342932646279,5866.290690144928,-532.6736316988705,13837.159020896845,-2027.6000561406186,6531.836888457454,14516.004389807937
197457.78094692912,60846.044803465746,6781.14720559999,3798.2399313677197,47443.16625935667,2151.982156849608,43384.570637701734,2537.015045091148,-5306.751874691851,37927.436795584435,6539.920105483696,40820.29539475422,35104.894725028265
203811.7275628613,57893.664470870914,4715.77794876094,3050.8314009883115,30319.32090503058,4588.740139113152,44671.720345435635,8018.707977358469,-2314.254465461432,27979.221502568613,8270.11655198986,22159.194267729847,30653.561851638013
197959.4184753641,12697.14365302976,2799.139542947608,1365.1988439277516,24716.559492327455,-586.8067924155798,-1941.3570517385178,-280.52941944460855,-2175.292119616375,18903.694478680205,4462.951461425373,11160.670482976879,16398.384928544347
289390.6930155916,50262.79958406706,2637.209391435831,10475.709253499252,34323.66210512779,-38.309273122386,36514.56782442929,-621.8764916825377,2266.7490214517225,32778.093097700796,-1578.8675810370569,41074.02034497077,40070.23821275164
234619.03702095657,15648.711137785875,6694.030671874078,432.4616607077355,28086.182974752017,-3213.3260639258683,-2269.8110796079186,18098.070614726777,-265.1225481289607,-505.6787816111537,-1514.2728354780702,14001.458803192694,14715.61907286372
278382.5414197682,94665.46275856548,5620.061898374267,12122.907231839159,28722.75699275916,-1116.81183357594,72772.56315555256,8957.301966932813,2531.3427070758353,41474.863955706904,624.8773185298037,28420.366242921587,29264.905964482758
270823.91322500235,55635.478672423786,8158.271517833279,-100.25908994490146,31068.018035003683,-3420.3245912244656,37699.07711669018,2588.9575796513573,-1232.9207492356281,22876.563467832068,657.909800991471,28236.867929755284,34789.85671286048
236887.6902065658,55652.01869528351,6326.080574961494,6058.135063699683,37259.88784594032,1264.2702144424866,46509.549665578576,2192.1127383855774,-1928.301038965271,39779.127274517545,-295.0781768112488,40838.021295180944,42944.56651838405
181463.56056378616,51426.23451111238,-23.36318202980783,5694.035158118987,47356.35660291605,5303.506987850547,20092.772641850526,43.138732149856246,-5315.528554727316,39944.94623166506,6296.524302507965,39668.08212861566,50874.74024878906
190439.89004935825,54271.51686246217,6982.337607021811,15014.058430003657,34747.63736589631,4493.939408915314,37860.10255239804,-2187.292660357526,-5676.725388221533,33310.29220378886,10069.403291833794,29252.32922840214,36702.11305891075
180339.77625492946,54111.85974756153,-2192.2443996003713,6018.277439997282,26633.288469038875,-6892.703747269767,27636.26439288615,-4780.632925586186,-9745.450240768281,30791.31408369626,208.8659282808353,27912.630368973292,22173.85024502402
153422.2909772676,33954.12454209093,512.201176448765,2218.1129479858782,23843.549286378427,2663.962968659613,14285.383708296817,13402.18513017962,3604.4014234863916,8915.746573137465,-1664.4955769658145,9378.63738577544,12618.556281097974
146115.8458117606,55362.424907914894,9738.553262694953,8282.381190624621,66378.45151493844,3516.039354773131,35479.71470601698,1560.1481548457018,1284.701138148777,60078.59334187518,4537.511595794873,55349.27403418303,54754.367889364425
62282.6600353759,82550.73318593125,8949.65191663467,10740.748714029378,64509.08798037474,-5055.4687347773,48522.66693014678,3411.83007440514,-2189.0341536581636,59252.12166425939,5311.715033788691,66149.32548472034,64323.93820723441
273046.76716682117,71019.4285449464,5450.162186733054,1738.2442335042379,32027.133290839178,3194.0594603387594,37139.67780280919,-2788.495558272086,-8397.522458473146,32009.29292078647,9483.758798448369,42257.53990990381,22767.294916925443
270567.37256751675,76196.93309660253,-4957.764918084198,9212.067734689495,67457.28645459049,1866.8937973605898,44944.3607460823,3046.110818987224,3082.458231630131,50093.65224582533,-9265.24610665617,54392.07696560962,65180.6370724387
222951.62098235858,33254.19368811752,7655.22685391598,404.9876534590594,24164.211976213315,4787.34147906207,11630.31267887419,2489.9323798764617,-876.6400095961067,36773.64374170553,-5428.533690223873,34302.576550059995,19884.75776214614
223161.46204880014,59440.214388029424,2684.3913750480124,-1682.5034710267519,33935.73252816376,2509.5290272415396,50905.88891026982,-7153.544506903578,-35.010795895136255,27900.16294809276,1066.6917757441938,25967.816939028322,41945.44451037557
176971.91576776313,75472.39639770845,-3189.1604263914624,12966.077413679435,70899.00217857829,-3379.7814683566803,58420.36159972683,-401.32936873967543,363.9225627622069,62505.55886307376,8993.097284928315,62652.817073018545,36262.18485839897
178494.16158465177,61010.33219914364,12299.257728728719,6049.549372326655,29941.966900291747,-1686.7573310943617,37028.38773640025,-5405.202777276444,-3160.051094467414,35377.103214735704,4311.0151680769595,33185.85671431973,29412.969554213432
